"Kernel Name","hbmv2::hbmLoadDominantKernel(const uint4 *, unsigned long, int, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x77bf1d27a980","      LOP3.LUT R28, R26, R16, R17, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a990","      LDG.E.STRONG.GPU R17, [R4.64+-0x180000]","156","153","156","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","155","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a9a0","      LDG.E.STRONG.GPU R16, [R4.64+0x1e0000]","103","103","103","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a9b0","      LDG.E.STRONG.GPU R29, [R4.64+0x540000]","126","125","126","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a9c0","      LOP3.LUT R28, R28, R20, R21, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a9d0","      LDG.E.STRONG.GPU R26, [R6.64+-0x760000]","153","152","153","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","152","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27a9e0","      LDG.E.STRONG.GPU R20, [R6.64+-0x400000]","119","118","119","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27a9f0","      LDG.E.STRONG.GPU R21, [R6.64+-0xa0000]","136","135","136","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa00","      LOP3.LUT R22, R28, R22, R27, 0x96, !PT","286","283","286","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","283","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa10","      IADD3 R8, P0, R2, 0x8000000, RZ","33","33","33","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa20","      LOP3.LUT R22, R22, R18, R13, 0x96, !PT","188","187","188","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","187","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27aa30","      IMAD.X R9, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa40","      LDG.E.STRONG.GPU R13, [R6.64+0x2c0000]","270","268","270","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","269","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","268","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa50","      IADD3 R4, P0, R2, 0x9000000, RZ","10","10","10","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa60","      LDG.E.STRONG.GPU R18, [R6.64+0x620000]","132","129","132","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa70","      IMAD.X R5, RZ, RZ, R3, P0","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa80","      IADD3 R6, P0, R2, 0xa000000, RZ","161","161","161","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aa90","      IMAD.X R7, RZ, RZ, R3, P0","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27aaa0","      LOP3.LUT R12, R22, R19, R12, 0x96, !PT","1175","1157","1175","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1157","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aab0","      LDG.E.STRONG.GPU R22, [R8.64+-0x680000]","154","151","154","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aac0","      LDG.E.STRONG.GPU R19, [R8.64+-0x320000]","53","53","53","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aad0","      LOP3.LUT R27, R12, R15, R14, 0x96, !PT","414","408","414","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","408","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aae0","      LDG.E.STRONG.GPU R15, [R8.64+0x40000]","120","120","120","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27aaf0","      LDG.E.STRONG.GPU R12, [R8.64+0x3a0000]","46","45","46","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab00","      LOP3.LUT R16, R27, R17, R16, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab10","      LDG.E.STRONG.GPU R14, [R8.64+0x700000]","76","76","76","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ab20","      LDG.E.STRONG.GPU R17, [R4.64+-0x5a0000]","51","50","51","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab30","      LOP3.LUT R26, R16, R29, R26, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab40","      LDG.E.STRONG.GPU R16, [R4.64+-0x240000]","65","65","65","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ab50","      LDG.E.STRONG.GPU R27, [R4.64+0x120000]","70","69","70","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab60","      LOP3.LUT R28, R26, R20, R21, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab70","      LDG.E.STRONG.GPU R20, [R4.64+0x480000]","49","48","49","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab80","      LDG.E.STRONG.GPU R29, [R4.64+0x7e0000]","43","43","43","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ab90","      LDG.E.STRONG.GPU R21, [R6.64+-0x4c0000]","52","52","52","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27aba0","      LDG.E.STRONG.GPU R26, [R6.64+-0x160000]","39","37","39","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27abb0","      LOP3.LUT R13, R28, R13, R18, 0x96, !PT","286","280","286","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27abc0","      IADD3 R8, P0, R2, 0xb000000, RZ","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27abd0","      IMAD.X R9, RZ, RZ, R3, P0","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27abe0","      IADD3 R4, P0, R2, 0xc000000, RZ","42","42","42","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27abf0","      LDG.E.STRONG.GPU R18, [R8.64+0x640000]","124","123","124","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27ac00","      IMAD.X R5, RZ, RZ, R3, P0","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac10","      LOP3.LUT R13, R13, R22, R19, 0x96, !PT","939","929","939","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","938","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac20","      LDG.E.STRONG.GPU R19, [R4.64+-0x660000]","89","87","89","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27ac30","      LDG.E.STRONG.GPU R22, [R4.64+-0x300000]","26","25","26","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac40","      LOP3.LUT R15, R13, R15, R12, 0x96, !PT","396","392","396","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","392","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac50","      LDG.E.STRONG.GPU R12, [R6.64+0x200000]","120","120","120","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac60","      LDG.E.STRONG.GPU R13, [R6.64+0x560000]","36","35","36","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac70","      LOP3.LUT R17, R15, R14, R17, 0x96, !PT","298","295","298","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","296","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","295","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac80","      LDG.E.STRONG.GPU R14, [R8.64+-0x740000]","57","57","57","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ac90","      LDG.E.STRONG.GPU R15, [R8.64+-0x3e0000]","31","30","31","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aca0","      LOP3.LUT R27, R17, R16, R27, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27acb0","      LDG.E.STRONG.GPU R17, [R8.64+-0x80000]","35","35","35","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27acc0","      LDG.E.STRONG.GPU R16, [R8.64+0x2e0000]","39","38","39","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27acd0","      LOP3.LUT R20, R27, R20, R29, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ace0","      IADD3 R6, P0, R2, 0xd000000, RZ","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27acf0","      LDG.E.STRONG.GPU R27, [R4.64+0x720000]","57","56","57","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad00","      LOP3.LUT R28, R20, R21, R26, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad10","      LDG.E.STRONG.GPU R21, [R4.64+0x60000]","50","48","50","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad20","      IMAD.X R7, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad30","      LDG.E.STRONG.GPU R20, [R4.64+0x3c0000]","39","37","39","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad40","      LDG.E.STRONG.GPU R26, [R6.64+-0x580000]","44","44","44","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad50","      LDG.E.STRONG.GPU R9, [R6.64+-0x220000]","39","38","39","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","29","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","29","9","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad60","      LDG.E.STRONG.GPU R8, [R6.64+0x140000]","36","36","36","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ad70","      LDG.E.STRONG.GPU R29, [R6.64+0x4a0000]","56","56","56","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ad80","      LOP3.LUT R12, R28, R12, R13, 0x96, !PT","1818","1796","1818","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1796","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ad90","      IMAD.MOV.U32 R13, RZ, RZ, c[0x0][0x170]","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ada0","      LOP3.LUT R12, R12, R14, R15, 0x96, !PT","462","452","462","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","452","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27adb0","      ISETP.GT.AND P0, PT, R13, 0x1, PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27adc0","      LOP3.LUT R12, R12, R17, R16, 0x96, !PT","88","87","88","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27add0","      LOP3.LUT R12, R12, R18, R19, 0x96, !PT","333","329","333","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","332","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","328","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ade0","      LOP3.LUT R12, R12, R22, R21, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27adf0","      LOP3.LUT R12, R12, R20, R27, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ae00","      LOP3.LUT R5, R12, R26, R9, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ae10","      LOP3.LUT R5, R5, R8, R29, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ae20","@P0   BRA 0x77bf1d27b070","0","0","0","13824","442368","0","32","0","32","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ae30","      IADD3 R7, R10, R5, R10","3","1","3","13824","442368","442368","32","32","32","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
