"Kernel Name","hbmv2::hbmXorOnlyKernel(unsigned long, int, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","L1 Conflicts Shared N-Way","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7de64b279ba0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","3","0","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279bb0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279bc0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279bd0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","5","2","5","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279be0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279bf0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279c00","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279c10","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279c20","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279c30","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","5","3","5","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279c40","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279c50","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279c60","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","3","2","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279c70","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","3","2","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279c80","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","3","2","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279c90","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","11","4","11","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279ca0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279cb0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","2","0","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279cc0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279cd0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","3","2","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279ce0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279cf0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","7","1","7","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279d00","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","2","0","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279d10","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279d20","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279d30","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","4","2","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279d40","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","4","2","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279d50","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","3","2","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279d60","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279d70","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279d80","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","2","0","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279d90","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279da0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279db0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","25","16","25","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","9","0","0","0","0","3","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","3"
"0x7de64b279dc0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279dd0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279de0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279df0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","2","0","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e00","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e10","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","19","14","19","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e20","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e30","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","3","3","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7de64b279e40","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","4","2","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279e50","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e60","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279e70","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","4","1","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279e80","      ISETP.GT.AND P0, PT, R8, 0x1, PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279e90","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279ea0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279eb0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","2","0","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279ec0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279ed0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","15","7","15","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279ee0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","4","1","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279ef0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279f00","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279f10","@P0   BRA 0x7de64b279f50","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279f20","      ISETP.LE.AND P0, PT, RZ, c[0x0][0x168], PT","7","4","7","0","0","0","0","0","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7de64b279f30","@P0   BRA 0x7de64b27a770","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279f40","      BPT.TRAP 0x1","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279f50","      ISETP.LE.AND P0, PT, RZ, c[0x0][0x168], PT","10","4","10","13824","442368","442368","32","32","32","0","0","0","0","5","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0"
"0x7de64b279f60","@!P0  BRA 0x7de64b27a860","14","7","14","13824","442368","0","32","0","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7de64b279f70","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","20","9","20","13824","442368","442368","32","32","32","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","12","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7"
"0x7de64b279f80","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279f90","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b279fa0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279fb0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","5","3","5","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7de64b279fc0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b279fd0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","13","5","13","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","7","1","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279fe0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","4","2","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b279ff0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a000","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a010","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","4","3","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7de64b27a020","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a030","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","13","7","13","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","2","0","0","0","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","3"
"0x7de64b27a040","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a050","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a060","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","4","3","4","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7de64b27a070","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","1","1","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a080","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a090","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","15","9","15","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","5","1","0","0","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a0a0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b27a0b0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a0c0","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a0d0","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a0e0","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","2","2","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b27a0f0","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","13","4","13","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","8","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"0x7de64b27a100","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","5","2","5","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b27a110","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a120","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a130","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7de64b27a140","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","5","2","5","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7de64b27a150","      LOP3.LUT R2, R2, R5, R0, 0x96, !PT","8","3","8","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a160","      LOP3.LUT R5, R5, R0, R3, 0x96, !PT","6","4","6","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7de64b27a170","      LOP3.LUT R0, R0, R3, R2, 0x96, !PT","3","1","3","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7de64b27a180","      LOP3.LUT R3, R3, R2, R5, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
