"Kernel Name","hbmv2::hbmLoadDominantKernel(const uint4 *, unsigned long, int, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x79267527a990","      LDG.E.STRONG.GPU R17, [R4.64+-0x180000]","390","385","390","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","388","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","385","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527a9a0","      LDG.E.STRONG.GPU R16, [R4.64+0x1e0000]","143","140","143","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","138","0","0","0","0","0","0","0","0","0","0","0","2"
"0x79267527a9b0","      LDG.E.STRONG.GPU R29, [R4.64+0x540000]","306","304","306","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","305","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527a9c0","      LOP3.LUT R28, R28, R20, R21, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527a9d0","      LDG.E.STRONG.GPU R26, [R6.64+-0x760000]","266","265","266","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","265","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","265","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527a9e0","      LDG.E.STRONG.GPU R20, [R6.64+-0x400000]","124","124","124","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527a9f0","      LDG.E.STRONG.GPU R21, [R6.64+-0xa0000]","232","228","232","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","227","0","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","227","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527aa00","      LOP3.LUT R22, R28, R22, R27, 0x96, !PT","170","169","170","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa10","      IADD3 R8, P0, R2, 0x8000000, RZ","25","25","25","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527aa20","      LOP3.LUT R22, R22, R18, R13, 0x96, !PT","113","112","113","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa30","      IMAD.X R9, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa40","      LDG.E.STRONG.GPU R13, [R6.64+0x2c0000]","261","258","261","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa50","      IADD3 R4, P0, R2, 0x9000000, RZ","12","12","12","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa60","      LDG.E.STRONG.GPU R18, [R6.64+0x620000]","200","197","200","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","199","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","197","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa70","      IMAD.X R5, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa80","      IADD3 R6, P0, R2, 0xa000000, RZ","96","92","96","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","93","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aa90","      IMAD.X R7, RZ, RZ, R3, P0","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527aaa0","      LOP3.LUT R12, R22, R19, R12, 0x96, !PT","752","743","752","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","743","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aab0","      LDG.E.STRONG.GPU R22, [R8.64+-0x680000]","305","301","305","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aac0","      LDG.E.STRONG.GPU R19, [R8.64+-0x320000]","104","104","104","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aad0","      LOP3.LUT R27, R12, R15, R14, 0x96, !PT","379","376","379","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","378","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","376","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aae0","      LDG.E.STRONG.GPU R15, [R8.64+0x40000]","212","208","212","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","209","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","208","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aaf0","      LDG.E.STRONG.GPU R12, [R8.64+0x3a0000]","58","58","58","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab00","      LOP3.LUT R16, R27, R17, R16, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab10","      LDG.E.STRONG.GPU R14, [R8.64+0x700000]","117","115","117","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527ab20","      LDG.E.STRONG.GPU R17, [R4.64+-0x5a0000]","91","90","91","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab30","      LOP3.LUT R26, R16, R29, R26, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab40","      LDG.E.STRONG.GPU R16, [R4.64+-0x240000]","112","112","112","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527ab50","      LDG.E.STRONG.GPU R27, [R4.64+0x120000]","94","94","94","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab60","      LOP3.LUT R28, R26, R20, R21, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab70","      LDG.E.STRONG.GPU R20, [R4.64+0x480000]","138","136","138","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab80","      LDG.E.STRONG.GPU R29, [R4.64+0x7e0000]","97","97","97","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ab90","      LDG.E.STRONG.GPU R21, [R6.64+-0x4c0000]","113","109","113","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aba0","      LDG.E.STRONG.GPU R26, [R6.64+-0x160000]","99","98","99","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527abb0","      LOP3.LUT R13, R28, R13, R18, 0x96, !PT","130","128","130","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527abc0","      IADD3 R8, P0, R2, 0xb000000, RZ","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527abd0","      IMAD.X R9, RZ, RZ, R3, P0","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527abe0","      IADD3 R4, P0, R2, 0xc000000, RZ","60","59","60","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527abf0","      LDG.E.STRONG.GPU R18, [R8.64+0x640000]","308","304","308","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","306","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac00","      IMAD.X R5, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac10","      LOP3.LUT R13, R13, R22, R19, 0x96, !PT","977","970","977","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac20","      LDG.E.STRONG.GPU R19, [R4.64+-0x660000]","198","195","198","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","194","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527ac30","      LDG.E.STRONG.GPU R22, [R4.64+-0x300000]","122","121","122","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac40","      LOP3.LUT R15, R13, R15, R12, 0x96, !PT","321","318","321","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","320","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","318","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac50","      LDG.E.STRONG.GPU R12, [R6.64+0x200000]","232","231","232","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","231","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac60","      LDG.E.STRONG.GPU R13, [R6.64+0x560000]","102","101","102","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac70","      LOP3.LUT R17, R15, R14, R17, 0x96, !PT","410","403","410","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","409","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac80","      LDG.E.STRONG.GPU R14, [R8.64+-0x740000]","203","201","203","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ac90","      LDG.E.STRONG.GPU R15, [R8.64+-0x3e0000]","79","78","79","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527aca0","      LOP3.LUT R27, R17, R16, R27, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527acb0","      LDG.E.STRONG.GPU R17, [R8.64+-0x80000]","95","95","95","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527acc0","      LDG.E.STRONG.GPU R16, [R8.64+0x2e0000]","88","87","88","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527acd0","      LOP3.LUT R20, R27, R20, R29, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ace0","      IADD3 R6, P0, R2, 0xd000000, RZ","2","2","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527acf0","      LDG.E.STRONG.GPU R27, [R4.64+0x720000]","148","148","148","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad00","      LOP3.LUT R28, R20, R21, R26, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad10","      LDG.E.STRONG.GPU R21, [R4.64+0x60000]","130","130","130","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad20","      IMAD.X R7, RZ, RZ, R3, P0","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad30","      LDG.E.STRONG.GPU R20, [R4.64+0x3c0000]","133","132","133","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad40","      LDG.E.STRONG.GPU R26, [R6.64+-0x580000]","88","88","88","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad50","      LDG.E.STRONG.GPU R9, [R6.64+-0x220000]","87","86","87","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","78","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","78","8","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad60","      LDG.E.STRONG.GPU R8, [R6.64+0x140000]","88","87","88","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad70","      LDG.E.STRONG.GPU R29, [R6.64+0x4a0000]","110","110","110","13824","442368","442368","32","32","0","0","0","Global","Load","32","55296","0","165888","221184","55296","","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad80","      LOP3.LUT R12, R28, R12, R13, 0x96, !PT","1490","1477","1490","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1477","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ad90","      IMAD.MOV.U32 R13, RZ, RZ, c[0x0][0x170]","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ada0","      LOP3.LUT R12, R12, R14, R15, 0x96, !PT","327","324","327","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","324","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527adb0","      ISETP.GT.AND P0, PT, R13, 0x1, PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527adc0","      LOP3.LUT R12, R12, R17, R16, 0x96, !PT","111","111","111","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527add0","      LOP3.LUT R12, R12, R18, R19, 0x96, !PT","544","533","544","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","543","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","533","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ade0","      LOP3.LUT R12, R12, R22, R21, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527adf0","      LOP3.LUT R12, R12, R20, R27, 0x96, !PT","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ae00","      LOP3.LUT R5, R12, R26, R9, 0x96, !PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ae10","      LOP3.LUT R5, R5, R8, R29, 0x96, !PT","2","1","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x79267527ae20","@P0   BRA 0x79267527b070","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ae30","      IADD3 R7, R10, R5, R10","1","0","1","0","0","0","0","0","32","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ae40","      ISETP.LE.AND P0, PT, RZ, c[0x0][0x170], PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x79267527ae50","      IADD3 R7, R10, R7, R10","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
